headline,lead_paragraph,date
Hong Kong Police Arrest Activist Said to Seek U.S. Asylum,"HONG KONG — The Hong Kong police on Tuesday arrested a 19-year-old activist outside the United States consulate just as he was about to seek asylum, according to an advocacy group.",2020-10-27 10:39:33+00:00
Trump Appointee Rescinds Rule Shielding Government News Outlets From Federal Tampering,"WASHINGTON — The chief of the U.S. Agency for Global Media on Monday rescinded a rule that protects news outlets funded by the government, including Voice of America, from federal tampering.",2020-10-27 19:12:43+00:00
Forget the Polls: This Chinese Indicator Is Flashing ‘Trump’,[Follow our live coverage of the Biden inauguration.],2020-10-28 09:00:29+00:00
U.S. Charges 8 in Plot to Harass Chinese Dissidents,The Justice Department announced charges on Wednesday against eight people accused of conspiring to conduct an aggressive harassment campaign on behalf of China to pressure political dissidents and fugitives in the United States to return home to face trial.,2020-10-28 17:04:31+00:00
U.S. to Establish Embassy in the Maldives,"WASHINGTON — The United States will establish an embassy in the Maldives for the first time since the countries opened diplomatic relations in 1966, Secretary of State Mike Pompeo said on Wednesday, signifying the archipelago’s growing role in the U.S. strategy to increase America’s presence in the region.",2020-10-28 19:17:36+00:00
A Frazzled World Holds Its Breath While the U.S. Chooses Its Leader,[Follow our live Trump vs Biden 2020 election updates and analysis.],2020-10-31 09:03:24+00:00
"U.S. Diplomat Coughs Online, and European Allies Wonder if They Were Exposed","WASHINGTON — As part of a diplomatic tour through Europe in late October, the State Department’s director of policy planning briefed journalists in London about the Trump administration’s strategy toward China. A video of the virtual event showed him coughing at least six times during the hourlong discussion.",2020-11-01 10:00:09+00:00
"In Hunt for Virus Source, W.H.O. Let China Take Charge",,2020-11-02 09:53:57+00:00
Your Tuesday Briefing,Several people were injured in what the Austrian interior minister called a terrorist attack in Vienna.,2020-11-02 20:07:49+00:00
U.S. Quits Paris Climate Agreement: Questions and Answers,"WASHINGTON — Au revoir, Paris Agreement. As of Wednesday, under United Nations rules, the United States is officially out of the global climate accord. Here’s a look at how it happened, what it means and what might happen next.",2020-11-04 08:00:08+00:00
Chinese Journalists Sought Freedom in the U.S. Now They’re in Limbo.,"Yuhui Chai came to the United States from China more than a dozen years ago, drawn by the country’s vibrant democratic values. She eventually found work as a journalist, relishing the chance to pursue hard-hitting stories and ask questions in a manner often discouraged in China’s authoritarian society.",2020-11-05 12:25:18+00:00
"As China Casts a Pall Over Hong Kong, Some See Opportunity","HONG KONG — In Hong Kong, a city enveloped in uncertainty, Felix Lee is optimistic about the future. The reason: China.",2020-11-06 10:00:17+00:00
"Biden to Face Long List of Foreign Challenges, With China No. 1",[Follow our live analysis of the Biden inauguration.],2020-11-07 16:49:16+00:00
China’s state-run news media reacts to Biden’s victory with cautious optimism.,"HONG KONG — China’s state news media reacted with cautious optimism to former Vice President Joseph R. Biden Jr.’s victory in the United States’ presidential election, expressing hope that he would stabilize the fast-deteriorating relations between the two countries.",2020-11-08 04:55:21+00:00
"China Extends Reach in the Caribbean, Unsettling the U.S.","MEXICO CITY — China has offered Jamaica loans and expertise to build miles of new highways. Throughout the Caribbean, it has donated security equipment to military and police forces, and built a network of Chinese cultural centers. And it has dispatched large shipments of test kits, masks and ventilators to help governments respond to the pandemic.",2020-11-08 19:18:01+00:00
"Buffeted by Trump, China Has Little Hope for Warmer Relations With Biden","All along China’s leaders publicly professed indifference to the American presidential election, having concluded that no matter who won, the United States would remain irreconcilably opposed to the country’s rise.",2020-11-09 10:36:11+00:00
Trump’s Fury Feeds Moscow and Beijing Accounts of U.S. Chaos,[Follow our live analysis of the Biden inauguration.],2020-11-09 20:34:26+00:00
Biden Speaks to European Allies as Strongmen Stay Silent on U.S. Vote,"WASHINGTON — President-elect Joseph R. Biden Jr. fielded congratulatory calls from European leaders on Tuesday, even as some of President Trump’s authoritarian allies maintained a conspicuous silence about the election that could foreshadow coming tensions with the Biden administration.",2020-11-11 00:48:28+00:00
Trump Bars Investment in Chinese Firms With Military Ties,"WASHINGTON — President Trump issued an executive order Thursday barring Americans from investing in a list of companies with ties to the Chinese military, arguing that such investments pose a risk to national security.",2020-11-12 23:24:07+00:00
China Congratulates Biden on Presidential Victory,[Follow our live analysis of the Biden inauguration.],2020-11-13 09:05:52+00:00
China is the latest foreign country to recognize Biden as president-elect.,"After days of silence, China on Friday congratulated Joseph R. Biden Jr. on his election as president of the United States, signaling a start to its relations with the incoming administration after years of hostility and distrust under President Trump.",2020-11-13 15:11:59+00:00
Biden Wants to Be the Climate President. He’ll Need Some Help From Xi Jinping.,[Follow our live analysis of the Biden inauguration.],2020-11-13 15:16:32+00:00
"China-Led Trade Pact Is Signed, in Challenge to U.S.","BEIJING — After eight years of talks, China and 14 other nations from Japan to New Zealand to Myanmar on Sunday formally signed one of the world’s largest regional free trade agreements, a pact shaped by Beijing partly as a counterweight to American influence in the region.",2020-11-15 06:33:14+00:00
Biden’s China Policy? A Balancing Act for a Toxic Relationship,"WASHINGTON — In addition to a deadly pandemic and a weakened economy, President-elect Joseph R. Biden Jr. will inherit one more challenge when he takes office in January: a toxic relationship with the world’s second-largest economy.",2020-11-16 10:00:22+00:00
Your Tuesday Briefing,"The drugmaker Moderna announced on Monday that its coronavirus vaccine was 94.5 percent effective, based on an early look at the results from its large, continuing study.",2020-11-16 20:08:21+00:00
"Vaccine Unproven? No Problem in China, Where People Scramble for Shots","Ethan Zhang needed to get back to work. Work was in Ivory Coast, however, and since January the global coronavirus outbreak had stranded the 26-year-old translator in mainland China.",2020-11-17 10:00:30+00:00
Why Do Chinese Liberals Embrace American Conservatives?,"For months, some of China’s best-known dissidents have served up a striking anomaly: While pushing for democracy and free speech at home, they have supported the re-election of Donald Trump, a president who has disdained democratic norms in the United States, sometimes even mimicking China’s leaders, for example by calling for political opponents to be locked up.",2020-11-18 10:00:20+00:00
Somalia Worries That a U.S. Withdrawal Will Be Disastrous,"NAIROBI, Kenya — The American-trained Somali commando force Danab is usually deployed to counter the Qaeda-linked group Al Shabab: liberating areas it controls, ending its attacks on government offices and beachside restaurants, and targeting senior Shabab operatives.",2020-11-18 17:59:40+00:00
